id,symbol,name,publisher,instrument_class,currency,exchange,mic,asset,security_type,min_lot_size,expiration,max_price_variation,unit_of_measure_qty,min_price_increment,display_factor,price_display_format,price_ratio REAL,underlying_symbol,maturity_year,maturity_month,maturity_day,group,tick_rule,strike_price,strike_price_currency
7867,GWW,WW GRAINGER INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Distribution/Wholesale,,,
7884,HAE,HAEMONETICS CORP/MASS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
7890,HAL,HALLIBURTON CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
7855,GTY,GETTY REALTY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
7935,HOG,HARLEY-DAVIDSON INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
7947,HE,HAWAIIAN ELECTRIC INDS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
1217009,HIG,HARTFORD INSURANCE GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
8015,HIW,HIGHWOODS PROPERTIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
8027,HL,HECLA MINING CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
2007731,HL PRB,HECLA MNG CO: HL PRB,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
8045,HMC,HONDA MOTOR CO LTD-SPONS ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Manufacturers,,,
8054,HMN,HORACE MANN EDUCATORS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
8251,HUM,HUMANA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Services,,,
611167,HXL,HEXCEL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
8097,HP,HELMERICH & PAYNE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
8130,HRB,H&R BLOCK INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
8153,HRL,HORMEL FOODS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Food,,,
8199,HSY,HERSHEY CO/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Food,,,
8360,IDA,IDACORP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
8377,IEX,IDEX CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Diversified,,,
8385,IFF,INTL FLAVORS & FRAGRANCES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
8395,IFN,ABERDEEN INDIA FUND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
8425,IIF,MORGAN STANLEY INDIA INVEST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
8428,IIIN,INSTEEL INDUSTRIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electrical Compo&amp;Equip,,,
2865956,ING,ING GROEP N.V.-SPONSORED ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
2007782,WKC,WORLD KINECT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
8511,IP,INTERNATIONAL PAPER CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Forest Products&amp;Paper,,,
4457287,IT,GARTNER INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
8620,ITW,ILLINOIS TOOL WORKS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
4457282,JBL,JABIL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electronics,,,
8691,JHI,JOHN HANCOCK INVESTORS TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
8697,JHS,JOHN HANCOCK INCOME SEC TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
8719,JNJ,JOHNSON & JOHNSON,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
12170,JOE,ST JOE CO/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
8731,JOF,JAPAN SMALLER CAPITALIZATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
276049,WLY,WILEY (JOHN) & SONS-CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
2007866,WLYB,WILEY (JOHN) & SONS-CL B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
8772,KBH,KB HOME,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
8803,KEP,KOREA ELEC POWER CORP-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
2585501,KEX,KIRBY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
8809,KEY,KEYCORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
8823,KGC,KINROSS GOLD CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
8845,KIM,KIMCO REALTY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
8879,KMT,KENNAMETAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Hand/Machine Tools,,,
8894,KO,COCA-COLA CO/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Beverages,,,
8899,KOF,COCA-COLA FEMSA SAB-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Beverages,,,
8908,KR,KROGER CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Food,,,
2009860,KWR,QUAKER CHEMICAL CORPORATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
2586128,KRC,KILROY REALTY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
8942,KSS,KOHLS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
9081,LEG,LEGGETT & PLATT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Furnishings,,,
9091,LEN,LENNAR CORP-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
9160,LLY,ELI LILLY & CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
611191,LMT,LOCKHEED MARTIN CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
9174,LNC,LINCOLN NATIONAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9282,LUV,SOUTHWEST AIRLINES CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Airlines,,,
9308,LZB,LA-Z-BOY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
9317,MAA,MID-AMERICA APARTMENT COMM,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
9657,MCK,MCKESSON CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
9438,MCR,MFS CHARTER INCOME TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
9442,MCS,MARCUS CORPORATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Lodging,,,
2585462,MCY,MERCURY GENERAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9322,MAC,MACERICH CO/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
2585343,PRA,PROASSURANCE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9355,MAN,MANPOWERGROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
9360,MAS,MASCO CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
9199,LOW,LOWE'S COS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
9204,LPX,LOUISIANA-PACIFIC CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
9240,LTC,LTC PROPERTIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
9252,L,LOEWS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9388,MBI,MBIA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9485,MDU,MDU RESOURCES GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Gas,,,
1447100,MFC,MANULIFE FINANCIAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9531,MFM,MFS MUNICIPAL INCOME TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
9545,MGA,MAGNA INTERNATIONAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
9559,MGF,MFS GOVT MARKETS INC TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
9560,MGM,MGM RESORTS INTERNATIONAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Lodging,,,
9584,ELS,EQUITY LIFESTYLE PROPERTIES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
271460,MKL,MARKEL GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9680,MLI,MUELLER INDUSTRIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Metal Fabricate/Hardware,,,
9690,MLM,MARTIN MARIETTA MATERIALS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
1644013,MLR,MILLER INDUSTRIES INC/TENN,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
9705,MRSH,MARSH & MCLENNAN COS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
9720,MMM,3M CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
9852,MSB,MESABI TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Iron/Steel,,,
9862,MSD,MORGAN STANLEY EMRG MKT DEBT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
2008216,MSM,MSC INDUSTRIAL DIRECT CO-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
9594,MHO,M/I HOMES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
9627,MIN,MFS INTERMEDIATE INC TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
271556,MKC,MCCORMICK & CO-NON VTG SHRS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Food,,,
9729,MMT,MFS MULTIMARKET INC TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
2585323,MTB,M & T BANK CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
9902,MTG,MGIC INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
2586041,MTH,MERITAGE HOMES CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
2586162,MTN,VAIL RESORTS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Entertainment,,,
9919,MTR,MESA ROYALTY TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
12200,SLB,SLB LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
9933,MTX,MINERALS TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
2586246,MTZ,MASTEC INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
9952,MUR,MURPHY OIL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
10174,NEM,NEWMONT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
10182,NRT,NORTH EUROPEAN OIL RTY TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
10120,NC,NACCO INDUSTRIES-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Coal,,,
10125,NCA,NUVEEN CALIFORNIA MUNI VAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
2381302,VYX,NCR VOYIX CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
2841574,MS,MORGAN STANLEY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
10001,MXE,MEXICO EQUITY AND INCOME FD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10004,MXF,MEXICO FUND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10260,NI,NISOURCE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Gas,,,
10270,NIM,NUVEEN SELECT MATURIT MUNI,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10285,NJR,NEW JERSEY RESOURCES CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Gas,,,
10199,NFG,NATIONAL FUEL GAS CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Gas,,,
10245,NHI,NATL HEALTH INVESTORS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
10079,NAC,NUVEEN CA QLTY MUNI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10092,NAZ,NUVEEN AZ QLTY MUNI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10291,NKE,NIKE INC -CL B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Apparel,,,
10294,NL,NLI HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
10318,NMI,NUVEEN MUNICIPAL INCOME,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
272475,NPKI,NPK INTERNATIONAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
10370,NNY,NUVEEN NEW YORK MUNI VAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10376,NOC,NORTHROP GRUMMAN CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
661513,NOK,NOKIA CORP-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
10405,NPK,NATIONAL PRESTO INDS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
10430,NPV,NUVEEN VA QLTY MUNI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10497,NSC,NORFOLK SOUTHERN CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
10335,NMT,NUVEEN MA QLTY MUNI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
2585797,NUS,NU SKIN ENTERPRISES INC - A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
10594,NUV,NUVEEN MUNICIPAL VALUE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
10611,NVO,NOVO-NORDISK A/S-SPONS ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
10557,NUE,NUCOR CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Iron/Steel,,,
10879,OXM,OXFORD INDUSTRIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Apparel,,,
10780,OII,OCEANEERING INTL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
10794,OKE,ONEOK INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
10799,OLN,OLIN CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
10811,OMC,OMNICOM GROUP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Advertising,,,
10814,ACH,ACCENDRA HEALTH INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
2586038,OGE,OGE ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
10754,OHI,OMEGA HEALTHCARE INVESTORS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
10648,NXP,NUVEEN SELECT TAX-FREE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
755883,NYT,NEW YORK TIMES CO-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Media,,,
10672,O,REALTY INCOME CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
10710,ODC,OIL-DRI CORP OF AMERICA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
10840,ORI,OLD REPUBLIC INTL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
10880,OXY,OCCIDENTAL PETROLEUM CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
10885,COP,CONOCOPHILLIPS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
10920,PBI,PITNEY BOWES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
10931,PBT,PERMIAN BASIN ROYALTY TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
2586035,PCG,P G & E CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
611228,PDT,JOHN HANCOCK PREM DVD FND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
661533,PCQ,PIMCO CALIFORNIA MUNI INC FD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
11005,PEG,PUBLIC SERVICE ENTERPRISE GP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
11094,PH,PARKER HANNIFIN CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
11097,PHG,KONINKLIJKE PHILIPS NVR- NY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
11109,PHM,PULTE GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
611242,PII,POLARIS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
11137,PIM,PUTNAM MASTER INTRM INC TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
11080,PGR,PROGRESSIVE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
11171,PKX,POSCO HOLDINGS INC -SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Iron/Steel,,,
11251,TXNM,TXNM ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
11257,PNW,PINNACLE WEST CAPITAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
11295,PPG,PPG INDUSTRIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
661547,PPL,PPL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
11220,PMM,PUTNAM MGD MUNI INC TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
11227,PMO,PUTNAM MUNICIPAL OPPOR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
11240,PNC,PNC FINANCIAL SERVICES GROUP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
11320,PPT,PUTNAM PREMIER INCOME TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
12002,PSA,PUBLIC STORAGE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
11398,PAR,PAR TECHNOLOGY CORP/DEL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
11475,BCO,BRINK'S CO/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
11478,R,RYDER SYSTEM INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
8093,CNP,CENTERPOINT ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
11588,RES,RPC INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
11600,RFI,COHEN & STEERS TOT RET RLTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
1250652,RCI,ROGERS COMMUNICATIONS INC-B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
11619,RGR,STURM RUGER & CO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
11520,RCL,ROYAL CARIBBEAN CRUISES LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
11535,RCS,PIMCO STRATEGIC INCOME FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
11634,RHI,ROBERT HALF INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
11656,RJF,RAYMOND JAMES FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
11667,RLI,RLI CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
2008959,RNR,RENAISSANCERE HOLDINGS LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
11697,ROK,ROCKWELL AUTOMATION INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Diversified,,,
11700,ROL,ROLLINS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
11735,RS,RELIANCE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Iron/Steel,,,
11736,REX,REX AMERICAN RESOURCES CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Energy-Alternate Sources,,,
4095586,RIO,RIO TINTO PLC-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
11775,RVT,ROYCE SMALL-CAP TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
11800,RYN,RAYONIER INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
1841216,SAM,BOSTON BEER COMPANY INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Beverages,,,
2586083,BSAC,BANCO SANTANDER-CHILE-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
11882,SBR,SABINE ROYALTY TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
11905,SCHW,SCHWAB (CHARLES) CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
1447115,SCL,STEPAN CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
12008,SF,STIFEL FINANCIAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
12120,SHW,SHERWIN-WILLIAMS CO/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
12175,SJT,SAN JUAN BASIN ROYALTY TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
12187,SKT,TANGER INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
12190,SKY,CHAMPION HOMES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
274173,SMG,SCOTTS MIRACLE-GRO CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Housewares,,,
12245,SMP,STANDARD MOTOR PRODS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
12259,SNA,SNAP-ON INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Hand/Machine Tools,,,
12268,SONY,SONY GROUP CORP - SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Furnishings,,,
2009113,SPG,SIMON PROPERTY GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
1433753,SPH,SUBURBAN PROPANE PARTNERS LP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
12300,SO,SOUTHERN CO/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
611273,SON,SONOCO PRODUCTS CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Packaging&amp;Containers,,,
12399,SCI,SERVICE CORP INTL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
12437,STC,STEWART INFORMATION SERVICES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
12442,SAN,BANCO SANTANDER SA-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
12374,SQM,QUIMICA Y MINERA CHIL-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
11020,SRE,SEMPRA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
12460,STM,STMICROELECTRONICS NV-NY SHS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Semiconductors,,,
2730980,STT,STATE STREET CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
12485,SUI,SUN COMMUNITIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
1321497,MATV,MATIV HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
12540,SWX,SOUTHWEST GAS HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Gas,,,
12551,SWZ,TOTAL RETURN SECURITIES FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
12552,SXI,STANDEX INTERNATIONAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Metal Fabricate/Hardware,,,
4430948,SYK,STRYKER CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
12581,SYY,SYSCO CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Food,,,
12644,TCI,TRANSCONTINENTAL REALTY INV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
12656,TDF,TEMPLETON DRAGON FUND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
12771,TGS,TRANSPORTADOR GAS-ADR SP B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
12786,THO,THOR INDUSTRIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
12723,TEO,TELECOM ARGENTINA SA-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
12732,TEX,TEREX CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Constr&amp;Mining,,,
12750,TFX,TELEFLEX INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
